bookkeeping,category,child_dialect_count,child_family_count,child_language_count,description,family_pk,father_pk,hid,id,jsondata,latitude,level,longitude,macroareas,markup_description,name,newick,pk
True,Bookkeeping,0,0,0,,342,342,dap,nisi1239,"{""iso_retirement"": {""code"": ""dap"", ""name"": ""Nisi (India)"", ""change_request"": ""2011-132"", ""effective"": ""2012-02-03"", ""reason"": ""split"", ""change_to"": [""njz"", ""tgj""], ""remedy"": ""Split into Nyishi [njz] and Tagin [tgj]"", ""comment"": ""A research work was done in 2001 by Annie Susan Samuel, Marshall Joshua, Mathews\nJohn among the people group of Arunachal Pradesh. They mentioned that they speak\ntheir own language Tagin along with other neighbouring languages like Hindi,\nAssamese, ect.\n\nTagin & Sulung tribes of Arunachal: A sociolinguistic survey, NLCI 2007 says\nthat Tagin and Nisi are two different languages. Nisi language shows 54-60% of\nlexical similarity with T agin.\n\nThe LUAV Questionnaire finding is Tagin is used widely in almost all of the\nimportant domains, and the mother tongue speakers of Tagin have a very good,\npositive attitude toward it. Tagins would like to see their language developed.""}, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://en.wikipedia.org/wiki/Nishi_language"", ""label"": null}, {""url"": ""https://www.wikidata.org/entity/Q56870"", ""label"": null}], ""meds"": [[""500143"", ""wordlist_or_less"", 2011, 0, ""ISO 639-3 Registration Authority 2011""], [""29993"", ""wordlist_or_less"", 2006, 127, ""Chutia, Ramchandra 2006""], [""86722"", ""wordlist_or_less"", 1995, 0, ""na 1995""]]}",27.3708,language,93.1284,Eurasia,,Dafla,'Dafla [nisi1239][dap]-l-':1,1337
False,Spoken L1 Language,11,0,0,,351,4893,njb,noct1238,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""http://endangeredlanguages.com/lang/5672"", ""label"": ""Nocte Naga""}, {""url"": ""https://www.wikidata.org/entity/Q7046410"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Nocte_language"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_noc"", ""label"": ""Nocte""}], ""meds"": [[""547615"", ""long_grammar"", 2017, 652, ""Krishna Boro 2017""], [""550861"", ""grammar_sketch"", 2015, 231, ""Mongchan, Wanglit 2015""], [""44922"", ""grammar_sketch"", 1971, 127, ""Das Gupta, Kamalesh 1971""], [""160204"", ""wordlist_or_less"", 1875, 12, ""Butler, John 1875""], [""38277"", ""wordlist_or_less"", 1849, 3, ""Brown, Nathan 1849""]]}",27.152,language,95.3903,Eurasia,,Nocte Naga,"(('Hahon Naga [hakh1237]':1,'Hakhun [hakh1236]':1)'Kuwa [kuwa1253]':1,'Laju [laju1238]':1,('Bote Naga [bote1240]':1,'Hame Naga [hame1244]':1,'Hasik Naga [hasi1235]':1,'Hathim Naga [hath1235]':1,'Khapa [khap1243]':1,'Lama Naga [lama1296]':1)'Nuclear Nocte [nucl1786]':1)'Nocte Naga [noct1238][njb]-l-':1",7178
False,Spoken L1 Language,6,0,0,,220,4334,nog,noga1249,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""http://crubadan.org/languages/nog"", ""label"": null}, {""url"": ""http://endangeredlanguages.com/lang/2897"", ""label"": ""Noghay""}, {""url"": ""https://en.wikipedia.org/wiki/Nogai_language"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_nog"", ""label"": ""Noghay""}, {""url"": ""https://wals.info/languoid/lect/wals_code_nok"", ""label"": ""Noghay (Karagash)""}, {""url"": ""https://wals.info/languoid/lect/wals_code_tlb"", ""label"": ""Tatar-Noghay (Alabugat)""}, {""url"": ""https://wals.info/languoid/lect/wals_code_yta"", ""label"": ""Yurt Tatar""}, {""url"": ""https://www.wikidata.org/entity/Q33871"", ""label"": null}], ""meds"": [[""26539"", ""long_grammar"", 1973, 324, ""Baskakov, Nikolaj A. 1973""], [""145898"", ""grammar"", 1966, 0, ""Baskakov, N.A. 1966""], [""94658"", ""grammar_sketch"", 1963, 281, ""Baskakov, Nikolaj A. 1963""], [""308212"", ""grammar_sketch"", 1940, 270, ""Baskakov, Nikolaj A. 1940""], [""309459"", ""wordlist_or_less"", 1786, 21, ""Pallas, Peter Simon 1786, 1789""]]}",43.5917,language,46.6618,Eurasia,,Nogai,"('Alabugat Tatar [alab1256]':1,'Black Nogai [blac1266]':1,'Central Nogai [cent1996]':1,'Karagash [kara1509]':1,'White Nogai [whit1262]':1,'Yurt Tatar [yurt1234]':1)'Nogai [noga1249][nog]-l-':1",6468
False,Spoken L1 Language,1,0,0,,273,14986,noi,noir1238,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://www.wikidata.org/entity/Q12953774"", ""label"": null}], ""meds"": [[""309620"", ""phonology_or_text"", 1907, 3, ""George A. Grierson 1907""]]}",22.8781,language,73.5486,Eurasia,,Noiri,('Barutiya [baru1265]':1)'Noiri [noir1238][noi]-l-':1,17498
False,Spoken L1 Language,0,0,0,,77,7879,zhn,nong1247,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://www.wikidata.org/entity/Q7049385"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Nong_Zhuang_language"", ""label"": null}], ""meds"": [[""65414"", ""phonology_or_text"", 1999, 8, ""Zhang, Junru and Liang, Min and Ouyang, Jueya and Zheng, Yiqing and Li, Xulian and Xie, Jianyou 1999""], [""304875"", ""wordlist_or_less"", 1991, 238, ""na 1991""], [""14333"", ""wordlist_or_less"", 1971, 23, ""Moskalev, Aleksej A. 1971""]]}",23.6,language,104.75,Eurasia,,Nong Zhuang,'Nong Zhuang [nong1247][zhn]-l-':1,10548
False,Spoken L1 Language,0,0,0,,273,6716,nrc,nori1240,"{""iso_retirement"": null, ""ethnologue_comment"": {""isohid"": ""nrc"", ""comment_type"": ""missing"", ""ethnologue_versions"": [""E16"", ""E17"", ""E18"", ""E19"", ""E20"", ""E21"", ""E22"", ""E23"", ""E24""], ""comment"": ""A number of ancient European and Ancient Near Eastern languages are not listed in E16/E17/E18/E19/E20/E21/E22/E23/E24. One of them is Noric (**hh:hvld:EskaEvans:Continental-Celtic**, **hh:ld:Eichneretal:Noric**).""}, ""links"": [{""url"": ""https://www.wikidata.org/entity/Q37023"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Noric_language"", ""label"": null}], ""meds"": [[""125201"", ""wordlist_or_less"", 2010, 2, ""Joseph F. Eska and Ellis D. Evans 2010""], [""55038"", ""wordlist_or_less"", 1994, 12, ""Eichner, H. and Isteni\u010d, J. and Lovenjak, M. 1994""]]}",46.419444,language,15.869444,Eurasia,,Noric,'Noric [nori1240][nrc]-l-':1,9363
True,Bookkeeping,0,0,0,,342,342,nrr,norr1243,"{""iso_retirement"": null, ""ethnologue_comment"": {""isohid"": ""nrr"", ""comment_type"": ""spurious"", ""ethnologue_versions"": [""E16"", ""E17"", ""E18"", ""E19"", ""E20"", ""E21"", ""E22"", ""E23"", ""E24""], ""comment"": ""Norra [nrr], is listed in E16/E17/E18/E19/E20/E21/E22/E23/E24 as a Nungish language of Northern Myanmar\n(no more precise location) with the dialects Nora, Byabe,\nKizolo. The information almost certainly derives from\n**hh:hv:VoegelinVoegelin:LW:76**:15, but\n**hh:hv:VoegelinVoegelin:LW:76**:15 list Nora, Byabe, Kizolo as dialects of Nung (which has an entry Nung [nun]).  Indeed,\nfieldwork confirms Nung in China and Nung across the border in Myanmar are mutually intelligible (**hh:g:SunLiu:Anong**:8). See also: Nung (Myanmar) [nun].""}, ""links"": [{""url"": ""https://www.wikidata.org/entity/Q12952967"", ""label"": null}], ""meds"": [[""500329"", ""wordlist_or_less"", 2012, 0, ""ISO 639-3 Registration Authority 2012""]]}",27.5088,language,98.4502,Eurasia,,Norra,'Norra [norr1243][nrr]-l-':1,1502
False,Unclassifiable,0,0,0,,394,394,nrp,nort1401,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://www.wikidata.org/entity/Q430138"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/North_Picene_language"", ""label"": null}], ""meds"": [[""323159"", ""wordlist_or_less"", 2013, 66, ""Ernst Kausen 2013""], [""569720"", ""wordlist_or_less"", 2006, 128, ""Pierpaolo Di Carlo 2006""], [""444179"", ""wordlist_or_less"", 2003, 11, ""Agostiniani, Luciano 2003""], [""58034"", ""wordlist_or_less"", 1978, 8, ""Durante, M. 1978""], [""325357"", ""wordlist_or_less"", 1896, 4, ""Elia Lattes 1896""]]}",,language,,Eurasia,,North Picene,'North Picene [nort1401][nrp]-l-':1,1791
False,Spoken L1 Language,0,0,0,,187,11878,huj,nort1545,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://www.wikidata.org/entity/Q12953554"", ""label"": null}], ""meds"": [[""87282"", ""wordlist_or_less"", 1998, 7, ""Niederer, Barbara 1998""], [""139313"", ""wordlist_or_less"", 1985, 5, ""Chen, Qiguang 1985""]]}",26.7238,language,106.682,Eurasia,,Northern Guiyang Hmong,'Northern Guiyang Hmong [nort1545][huj]-l-':1,14596
False,Spoken L1 Language,0,0,0,,187,11884,hmp,nort1546,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://www.wikidata.org/entity/Q12953564"", ""label"": null}], ""meds"": [[""87282"", ""wordlist_or_less"", 1998, 7, ""Niederer, Barbara 1998""], [""46739"", ""wordlist_or_less"", 1959, 2, ""Li, Yongsui and Chen, Keijong and Chen, Qiguang 1959""]]}",25.7723,language,106.53,Eurasia,,Northern Mashan Hmong,'Northern Mashan Hmong [nort1546][hmp]-l-':1,14608
False,Spoken L1 Language,16,0,0,,273,14863,frr,nort2626,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""http://crubadan.org/languages/frr"", ""label"": null}, {""url"": ""http://crubadan.org/languages/frr-x-fer"", ""label"": null}, {""url"": ""http://crubadan.org/languages/frr-x-moo"", ""label"": null}, {""url"": ""http://endangeredlanguages.com/lang/3283"", ""label"": ""Northern Frisian""}, {""url"": ""https://en.wikipedia.org/wiki/North_Frisian_language"", ""label"": null}, {""url"": ""https://phoible.org/languages/nort2626"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_fno"", ""label"": ""Frisian (North)""}, {""url"": ""https://www.wikidata.org/entity/Q28224"", ""label"": null}], ""meds"": [[""49843"", ""long_grammar"", 1860, 532, ""Bende Bendsen 1860""], [""320485"", ""grammar"", 1825, 174, ""Rask, Rasmus 1825""]]}",54.6409,language,8.58489,Eurasia,,Northern Frisian,"((('Amrum [amru1234]':1,('Aasdring [aasd1234]':1,'Weesdring [wees1234]':1)'Ferring [ferr1240]':1)'Föhr-Amrum [fohr1234]':1,'Helgoland [helg1238]':1,'Sölreng [solr1238]':1)'Insular Northern Frisian [insu1255]':1,(('Ostermooring [oste1243]':1,'Westermooring [west2910]':1)'Bökingharde [moor1245]':1,'Hallingen [hall1241]':1,'Karrharde [karr1238]':1,'Norder-Mittelgoesharde [nord1237]':1,'Wiedingharde [wied1234]':1)'Mainland Northern Frisian [main1285]':1)'Northern Frisian [nort2626][frr]-l-':1",17294
False,Spoken L1 Language,10,0,0,,273,19545,nds,nort2627,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""http://crubadan.org/languages/nds"", ""label"": null}, {""url"": ""http://crubadan.org/languages/nds-NL"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/East_Low_German"", ""label"": null}, {""url"": ""https://phoible.org/languages/nort2627"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_lge"", ""label"": ""Low German""}, {""url"": ""https://www.wikidata.org/entity/Q36443"", ""label"": null}], ""meds"": [[""584095"", ""long_grammar"", 2011, 659, ""K\u00f6hncke, Andr\u00e9 2011""], [""317693"", ""long_grammar"", 1971, 364, ""Seiler, Mark Roy 1971""], [""307503"", ""grammar"", 1908, 247, ""Hermann Sch\u00f6nhoff 1908""], [""317743"", ""grammar_sketch"", 1905, 187, ""Mackel, Emil 1905, 1906, 1907""], [""551775"", ""grammar_sketch"", 1832, 152, ""Ritter, J. G. C. 1832""]]}",53.115373,language,12.391439,Eurasia,,Eastern Low German,"(('Mecklenburgish [meck1239]':1,'Strelitzsch [stre1234]':1,'Voorpommerisch [west2358]':1)'Mecklenburg-Vorpommern [meck1238]':1,'Mittelpommersch [east2293]':1,('Mittelmärkisch [mitt1255]':1,'Nordmärkisch [nord1236]':1,'Südmärkisch [sudm1234]':1)'Märkisch [bran1235]':1,'Niederprussisch [lowe1387]':1)'Eastern Low German [nort2627][nds]-l-':1",21322
False,Spoken L1 Language,7,0,0,,273,21321,frs,nort2628,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [], ""meds"": [[""10817"", ""grammar"", 2001, 287, ""Munske, Horst Haider 2001""], [""318807"", ""grammar"", 1997, 168, ""Arend Remmers 1997""], [""317745"", ""grammar_sketch"", 1970, 140, ""Seeger, William Werner 1970""], [""318779"", ""grammar_sketch"", 1964, 96, ""Ahlsson, Lars-Erik 1964""], [""318788"", ""grammar_sketch"", 1936, 55, ""Wiesenhann, Tjabe 1936""], [""318802"", ""phonology_or_text"", 1857, 367, ""St\u00fcrenburg, Cirk Heinrich 1857""]]}",52.97134,language,8.36,Eurasia,,German Northern Low Saxon,"('Dithmarsch [dith1234]':1,'East Frisian Low Saxon [east2288]':1,'Emsländisch [emsl1234]':1,'Holsteinisch [hols1234]':1,'North Hanoveranian [nort3307]':1,'Oldenburgisch [olde1241]':1,'Schleswigsch [schl1236]':1)'German Northern Low Saxon [nort2628][frs]-l-':1",22822
True,Bookkeeping,0,0,0,,342,342,faz,nort2640,"{""iso_retirement"": null, ""ethnologue_comment"": {""isohid"": ""faz"", ""comment_type"": ""spurious"", ""ethnologue_versions"": [""E16"", ""E17"", ""E18"", ""E19"", ""E20"", ""E21"", ""E22"", ""E23"", ""E24""], ""comment"": ""Northwestern Fars [faz] is listed in E16/E17/E18/E19/E20/E21/E22/E23/E24 as a separate Northwestern, Central Iran language but without a more specific location than ``Fars Province, scattered pockets''. But all the candidate languages to match this name plus (lack of) geographical specification (**hh:h:Windfuhr:Fars**) already have other entries: Sivandi [siy] (**hh:g:Lecoq:Sivand**), the southeast Kurdish [sdh] dialect of the village pair of Kal\u0101n\u012b and \u02bfAbd\u016b\u02be\u012b of K\u0101zer\u016bn (**hh:hvs:Andreas:Dialekte**:359-483), the southeast Kurdish Lak\u012b [lki] dialect of the Kor\u016bn\u012b tribe near Shiraz\n(**hh:hvs:Andreas:Dialekte**:285-358), the G\u016br\u0101n\u012b [hac] dialect of Tall-e \u1e34ed\u0101\u0161k (**hh:hvw:Zhukovskij:Persidskix:3**:82-85) and the Bal\u016b\u010d\u012b dialect of the Koro\u0161\u012b [ktl] (**hh:st:Nourzaei:Koroshi**). See also: Gurani [hac], Koroshi [ktl], Laki [lki], Sivandi [siy], Southern Kurdish [sdh].""}, ""links"": [{""url"": ""https://www.wikidata.org/entity/Q7060307"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Northwestern_Fars_language"", ""label"": null}]}",29.643,language,52.925,Eurasia,,Northwestern Fars,'Northwestern Fars [nort2640][faz]-l-':1,1405
False,Spoken L1 Language,28,0,0,,273,17628,kmr,nort2641,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""http://crubadan.org/languages/kmr"", ""label"": null}, {""url"": ""http://crubadan.org/languages/kmr-Cyrl"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Kurmanji"", ""label"": null}, {""url"": ""https://phoible.org/languages/nort2641"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_kji"", ""label"": ""Kurmanji""}, {""url"": ""https://www.wikidata.org/entity/Q36163"", ""label"": null}], ""meds"": [[""92919"", ""long_grammar"", 1991, 382, ""Bedir-Xan, Celadet Ali and Lescot, Roger 1991""], [""300497"", ""long_grammar"", 1970, 382, ""Bedir-Khan, Celadet Ali and Lescot, Roger 1970""], [""86281"", ""long_grammar"", 1957, 350, ""Kanat K. Kurdoev 1957""], [""318185"", ""long_grammar"", 1880, 304, ""Justi, Ferdinand 1880""], [""95463"", ""grammar"", 1787, 145, ""Maurizio Garzoni 1787""]]}",37.0,language,43.0,Eurasia,,Northern Kurdish,"(('Bayezidi [baye1238]':1,'Bitlis Kurmanji [bitl1234]':1,'Erevan Kurmanji [erev1241]':1,'Mush Kurmanji [mush1241]':1,'Van Kurmanji [vank1234]':1)'Northern Kurmanji [nort3328]':1,('Akre [akre1239]':1,'Amadiye Kurdish [amad1240]':1,'Barwari Jor [barw1242]':1,'Gulli [gull1240]':1,'Hakkari [heka1238]':1,'Mhallami [mhal1238]':1,'Sheikhan-Dohuk [shei1239]':1,'Shemdinani [shem1238]':1,'Surchi [surc1239]':1,'Zakho Kurdish [zakh1242]':1)'Southeastern Kurmanji [sout3317]':1,('Ashiti [ashi1242]':1,'Boti [boti1239]':1)'Southern Kurmanji [sout3316]':1,(('Elbistan Kurmanji [mara1374]':1,'Sivas [siva1240]':1)'Northwest Kurmanji [nort3329]':1,('Aleppo Kurmanji [alep1242]':1,'Khorasani Kurmanji [khor1267]':1,'Urfa Kurmanji [urfa1239]':1)'Southwest Kurmanji [sout3318]':1)'Western Kurmanji [west2933]':1)'Northern Kurdish [nort2641][kmr]-l-':1",19764
False,Spoken L1 Language,7,0,0,,273,17648,lrc,nort2645,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""http://crubadan.org/languages/lrc"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Northern_Luri_language"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_lur"", ""label"": ""Luri""}, {""url"": ""https://www.wikidata.org/entity/Q19933293"", ""label"": null}], ""meds"": [[""585017"", ""grammar_sketch"", 2009, 356, ""Mu\u1e25ammad Rustam\u012b 2009""], [""546946"", ""grammar_sketch"", 1987, 132, ""Amanolahi, Sekandar and Wheeler M. Thackston 1987""], [""301671"", ""grammar_sketch"", 1977, 37, ""Colin MacKinnon 1977""], [""157841"", ""grammar_sketch"", 1904, 7, ""Oskar Mann 1904""]]}",32.5438,language,47.916,Eurasia,,Northern Luri,"('Andimeshki [andi1253]':1,'Bala-Gariva''i [bala1298]':1,'Borujerdi [boru1243]':1,'Cagani [caga1240]':1,'Khorramabadi [khor1268]':1,'Mahali {Iran} [maha1286]':1,'Nahavandi [naha1259]':1)'Northern Luri [nort2645][lrc]-l-':1",19793
False,Spoken L1 Language,11,0,0,,273,9448,pbu,nort2646,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://www.wikidata.org/entity/Q12642194"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Northern_Pashto"", ""label"": null}, {""url"": ""https://phoible.org/languages/nort2646"", ""label"": null}], ""meds"": [[""581181"", ""long_grammar"", 1938, 350, ""Muhammad Gul Momand 1938""], [""581573"", ""grammar"", 1855, 10, ""Raverty, H. G. 1855, 1856""]]}",34.0,language,71.33,Eurasia,,Northern Pashto,"('Durani [dura1243]':1,'Ghilzai [ghil1238]':1,'Ningraharian Pashto [ning1268]':1,('Afridi [afri1271]':1,'Kohat Pashto [koha1244]':1,'Mohmand [mohm1238]':1,'Shilmani [shil1260]':1,'Shinwari [shin1262]':1,'Yusufzai [yusu1238]':1)'Northeastern Pashto [nort2648]':1,'Northwestern Pakhto [nort2647]':1)'Northern Pashto [nort2646][pbu]-l-':1",12431
False,Spoken L1 Language,2,0,0,,273,14884,hno,nort2662,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://www.wikidata.org/entity/Q6346358"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Hazara_Hindko"", ""label"": null}], ""meds"": [[""568752"", ""grammar"", 2019, 216, ""Elena Bashir and Thomas J. Conners 2019""], [""115064"", ""wordlist_or_less"", 1990, 9, ""Marshall, David Lee 1990""], [""98213"", ""wordlist_or_less"", 1919, 6, ""George A. Grierson 1919""]]}",34.3202,language,73.3844,Eurasia,,Northern Hindko,"('Kaghani [kagh1234]':1,'Tinauli [tina1256]':1)'Northern Hindko [nort2662][hno]-l-':1",17331
False,Spoken L1 Language,16,0,0,,273,12368,glh,nort2665,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://www.wikidata.org/entity/Q23713532"", ""label"": null}], ""meds"": [[""150506"", ""grammar_sketch"", 1967, 28, ""Georg Morgenstierne 1967""]]}",34.931823,language,70.087592,Eurasia,,Northwest Pashayi,"('Alasai [alas1253]':1,'Bolaghain [bola1240]':1,'Gulbahar [gulb1238]':1,'Kohnadeh [kohn1238]':1,'Laurowan [laur1248]':1,'Najil [naji1238]':1,'Nangarach [nang1257]':1,'Pachagan [pach1239]':1,'Pandau [pand1261]':1,'Parazhghan [para1300]':1,'Pashagar [pash1271]':1,'Sanjan [sanj1275]':1,'Shamakot [sham1274]':1,'Shutul {Northwest Pashayi} [shut1242]':1,'Uzbin [uzbi1238]':1,'Wadau [wada1258]':1)'Northwest Pashayi [nort2665][glh]-l-':1",14911
False,Spoken L1 Language,5,0,0,,273,12367,aee,nort2666,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://www.wikidata.org/entity/Q12642198"", ""label"": null}], ""meds"": [[""150506"", ""grammar_sketch"", 1967, 28, ""Georg Morgenstierne 1967""], [""82328"", ""wordlist_or_less"", 1959, 9, ""Georg Buddruss 1959""], [""78252"", ""wordlist_or_less"", 1838, 8, ""Leech, R. 1838""]]}",34.878256,language,70.890845,Eurasia,,Northeast Pashayi,"('Aret [aret1240]':1,'Chalas [chal1263]':1,'Kandak [kand1293]':1,'Kurangal [kura1247]':1,'Kurdar [kurd1258]':1)'Northeast Pashayi [nort2666][aee]-l-':1",14908
